Michael Mitzenmacher
Vitaly Feldman
Jose M. F. Moura
Mete Ozay
Takayuki Okatani
Lexing Xie
Steven de Rooij
Sampath Srinivas
Alexander Cloninger
Marko A. Rodriguez
Ming Zhang
Qiaozhu Mei
Kalina Bontcheva
Chunyuan Li
Yao Xie
H. Brendan McMahan
Bokai Cao
Xiangnan Kong
John S. Breese
Krishnakumar Balasubramanian
Chung-chieh Shan
Christian Wolf
Xipeng Qiu
Xinchi Chen
Xuanjing Huang
Yan Wang
Tom Goldstein
Johannes Stegmaier
Peter Sanders
Ralf Mikut
Feng Zhou
Yuanqing Lin
Nuno Vasconcelos
Michael Zollhofer
Matthias Niessner
Jason Eisner
Hendrik Blockeel
Yen-Chi Chen
Anoop Sarkar
Jingbo Shang
Eita Nakamura
Mieczyslaw Klopotek
Jianming Zhang
Kardi Teknomo
Hua Li
Wei Fan
Rodrigo Benenson
Mohamed Omran
Jan Hosang
V. V. Kryssanov
Gilles Louppe
Ming Yang
Mehul Bhatt
Jose Bioucas-Dias
Tianqi Chen
Yi Wu
Hao Wu
Olivier Pietquin
Marc Lanctot
Bilal Piot
Joel Z. Leibo
Vasco Manquinho
Daoqiang Zhang
Gabriela Ochoa
Marco Tomassini
Anjith George
Xinjia Chen
Reshad Hosseini
Yuanlin Zhang
Saber Salehkaleybar
Xiao Zhang
Quanquan Gu
Wentao Zhu
V. Karthikeyan
Artemy Kolchinsky
Luis M. Rocha
Helen L. Bear
Jerry Li
Matan Sela
Song-Ju Kim
Massih-Reza Amini
Lei Shi
Yong Liu
Fei Wang
David Forsyth
Yiyuan She
Rajat Monga
David Lopez-Paz
William Robson Schwartz
Joel Tetreault
Yunchen Pu
Ke Xu
Keyan Ghazi-Zahedi
Johannes Rauh
Toyotaro Suzumura
Nasser Ghadiri
Lin Yang
Zhongwen Xu
Kris M. Kitani
Mohammad Gheshlaghi Azar
Demis Hassabis
Shane Legg
Masao Utiyama
Jean-Luc Starck
Tong Xiao
Chris J. Maddison
Ronghang Hu
Kian Hsiang Low
Patrick Jaillet
Amit Sheth
Philip S. Thomas
Emma Brunskill
Vassilis Kalofolias
Gilles Puy
Douwe Kiela
Ezio Bartocci
Guido Sanguinetti
Changhe Yuan
Xiao Wang
Antonio Ortega
Ankan Saha
Amir Hussain
Shiqian Ma
Ayan Chakrabarti
Nicholas G. Polson
Ken Samuel
Sandra Carberry
K. Vijay-Shanker
Chrisantha Fernando
Guido Montufar
Romain Couillet
Ziyu Wang
Erik B. Sudderth
Radu Horaud
Oliver Schulte
Katrina Ligett
Zhiwei Steven Wu
Parthipan Siva
Antti Airola
Tapio Pahikkala
Sreelekha S
Marcel van Gerven
Guillermo Cecchi
Pedro A. Ortega
Debarghya Ghoshdastidar
Zhuowen Tu
Philippe Collard
Ingmar Posner
Muneki Yasuda
Miroslav Dudik
Efstratios Gavves
Arnold W. M. Smeulders
Marc Dymetman
Jiaming Xu
Marc Pollefeys
Vipin Kumar
Tonio Ball
Jiyang Gao
Zhenheng Yang
Honggang Zhang
Alexandros Karatzoglou
Jayadeva
Marcin Junczys-Dowmunt
Christophe Paoli
Cyril Voyant
Marc Muselli
Pin-Yu Chen
Alexandre d'Aspremont
Maurizio Filippone
Marco Guerini
Subhash Kak
Bappaditya Mandal
Shuheng Zhou
Steve Cayzer
Christian Schulz
Fayao Liu
Amarjot Singh
Fernando Perez-Cruz
Peter D. Grunwald
Tobias Kuhn
Ming-Ming Cheng
Marios Savvides
Tobias Ritschel
Angelia Nedic
Francesco Scarcello
Jean Dezert
Giorgio Metta
Adams Wei Yu
Kathryn Blackmond Laskey
Nihat Ay
Quoc Le
Marco Scutari
Leopoldo Bertossi
Vasco Furtado
Sergei O. Kuznetsov
Walter Scheirer
Pokkuluri Kiran Sree
Luis Quesada
Rainer Stiefelhagen
Michael Fink
S. K. Katiyar
Martin Azizyan
Laura Balzano
Ivan Laptev
Mikhail A. Langovoy
Amin Katouzian
Debdoot Sheet
Christos Dimitrakakis
Shiliang Zhang
Junliang Xing
Lijun Zhang
Qihang Lin
Nathan Wiebe
Eunho Yang
Bruno Scherrer
Ery Arias-Castro
Zeming Lin
Gabriel Synnaeve
Wenjun Zeng
Ke Zhang
Piotr Bojanowski
Carlo Baldassi
Riccardo Zecchina
Shaodi You
Haojin Yang
Christoph Meinel
Matt J. Kusner
H. Vincent Poor
Bo Wang
Laurent El Ghaoui
Jian Li
Hubie Chen
Yongkang Wong
Mehrtash T. Harandi
Mrinal Haloi
Laurent Besacier
Jonathan Berant
Santiago Segarra
Ashish Kapoor
Joshua C. Peterson
Thomas L. Griffiths
Francois Denis
Shimon Ullman
D. K. Basu
M. Kundu
Haesun Park
Christoph Adami
Ahmed Elgammal
Yann Ollivier
Milos Hauskrecht
Shengcai Liao
Zhen Lei
Arun Mallya
Svetlana Lazebnik
Fuxin Li
Bo Dai
Zhenhua Wang
Xin Yuan
Kensaku Mori
Rodolphe Jenatton
Sebastian Rudolph
Lingpeng Kong
Avrim Blum
Baoquan Chen
Arnaud Liefooghe
Daoud Clarke
Mohamed Ali Mahjoub
Sayan Mukherjee
Stuart M. Shieber
Sumio Watanabe
Andrew Knyazev
Peter Vrancx
Carola-Bibiane Schonlieb
Phan H. Giang
Qionghai Dai
Karl Rohe
Jilles Vreeken
Christian Napoli
Bruce Hajek
Yihong Wu
Nicolaie Popescu-Bodorin
Aleksandrs Slivkins
Agostino Dovier
Mihai Surdeanu
Yang Yang
Alexander Ihler
Gunnar Ratsch
Ke Chen
Arindam Kar
Md. Saiful Islam
Ran He
Branislav Kveton
Matej Kristan
Youssef Mroueh
Vaibhava Goel
In So Kweon
Said Jabbour
Lakhdar Sais
Yakoub Salhi
William Wilson
Ryohei Fujimaki
Ryan Kiros
Muhammad Imran
Cheng Soon Ong
Pedro Contreras
Jingbin Wang
Shun Kataoka
Kazuyuki Tanaka
Zhimin Cao
Dmitry I. Ignatov
Avinava Dubey
Yong Zhang
Pravesh Kothari
Zenglin Xu
Bumsub Ham
Kwanghoon Sohn
Anh Nguyen
Chuang Gan
Deanna Needell
Vassilis Kekatos
Bernard De Baets
Xuelong Li
Adam Tauman Kalai
Jun Sakuma
Shafiq Joty
Rushil Anirudh
Mostafa Rahmani
George Atia
Ryan Prescott Adams
David Jacobs
Peter Tino
Sanda Martincic-Ipsic
Joseph D. Ramsey
Angjoo Kanazawa
Pierre Alquier
Diane Larlus
Linfeng Song
Xiaopeng Hong
Lisa Anne Hendricks
Richard G. Everitt
Brieuc Conan-Guez
Zhiguo Wang
Haitao Mi
Radu Florian
Yipeng Liu
Florian Strub
T. Charles Clancy
Jianqing Fan
Jan Lellmann
Enzo Ferrante
Gustavo Camps-Valls
Jesus Malo
Chong Zhang
Dmytro Mishkin
Tony Martinez
Shai Ben-David
Nicola Gatti
Lars Kai Hansen
Sergey M. Plis
Rahul Sukthankar
Chenxi Liu
Wei Shen
Ferenc Huszar
Arend Hintze
Scott A. Hale
Pablo Arbelaez
Daniel Marcu
Greg Wayne
Lin-shan Lee
Sreeram Kannan
Michael Zibulevsky
Nate Kushman
Haonan Yu
Zhiheng Huang
Hector Zenil
Jim Q. Smith
Jie Li
Xinbo Gao
Andreas Argyriou
Benjamin Doerr
Mohammad Sabokrou
Yong Jae Lee
Zheng Xu
Thomas Pock
Edoardo M Airoldi
Yong Haur Tay
Jinho D. Choi
Fernand Meyer
Gunhee Kim
Trong Nghia Hoang
Mahdi Soltanolkotabi
Nikolaos Vasiloglou
Subutai Ahmad
Patrik Huber
Shuran Song
Jianxiong Xiao
Tathagata Chakraborti
Davide Cozzolino
Boonserm Kijsirikul
Katunobu Itou
Virginia Smith
Yoav Goldberg
Raphael Sznitman
Cencheng Shen
Li Chen
Pietro Morerio
Ehsan Elhamifar
S. Shankar Sastry
Siwar Jendoubi
Yang Song
Hairong Qi
Carsten Lutz
Lars Kotthoff
David Steurer
Doreswamy
B. Mishra
R. Sepulchre
Roy Frostig
Nicholas J. Foti
Keze Wang
Meng Wang
Jue Wang
Arvind Neelakantan
Mathews Jacob
Daniel Polani
Seyed Mostafa Kia
Jakob Suchan
Soroush Vosoughi
Deb Roy
Greg Corrado
Yan Zhang
Ivan Vulic
Witold Pedrycz
Joel Ratsaby
Haiping Huang
Joel A. Tropp
Weiyu Xu
Paul Weng
Jie Zhou
Jorma Laaksonen
James Cussens
Julien Audiffren
Derek Hoiem
Radu State
Eray Ozkural
Kewei Tu
Matthew R. Walter
Steven Van Vaerenbergh
Menglong Zhu
James Pustejovsky
Yossi Arjevani
Serena Yeung
Olga Russakovsky
Greg Mori
John McKay
Marc Boulle
Jia-Huai You
Ayan Acharya
Petros Drineas
Umapada Pal
Ru-Ze Liang
David Crandall
Yizhou Wang
Jihua Zhu
Yaochen Li
Yingbin Liang
Sandhya Arora
Jack E. Gibson
Richard B. Hubbard
Marcin Andrychowicz
Karol Kurach
Gui-Song Xia
Liangpei Zhang
Zhiwu Huang
Shiguang Shan
Xilin Chen
Mehrdad Farajtabar
Tobias Glasmachers
Wojciech Kotlowski
Xinlei Chen
Zhuolin Jiang
Olivier Morere
Antoine Veillard
Xirong Li
Jianfeng Dong
Xi Peng
Zhang Yi
Carlo Ciliberto
Diego Perez-Liebana
Olivier Bousquet
Tod S. Levitt
Remi Gribonval
Chengqing Zong
Fatos T. Yarman Vural
Sanjeev R. Kulkarni
Martha Lewis
Christian Gagne
Lin Ma
Mohamed Elhoseiny
Scott Cohen
Brian Price
Mohamed Moustafa
Robby T. Tan
Ba-Tuong Vo
Ba-Ngu Vo
Yuxin Peng
Laura Rebollo-Neira
Cristian Danescu-Niculescu-Mizil
Bharath Hariharan
Li Sun
Vibhav Gogate
Rushdi Shams
Christian Ledig
Zehan Wang
Wenzhe Shi
Luke Vilnis
Bo Xu
Robert D. Nowak
Thomas Schiex
Richard S. Sutton
Duygu Ceylan
Ersin Yumer
Jimei Yang
Josien P. W. Pluim
Stephan Clemencon
Thierry Poibeau
Isabelle Augenstein
Joseph Gonzalez
Aapo Kyrola
Danny Bickson
Fernando G. Lobo
Davide Scaramuzza
Olivier Colliot
Sudheendra Vijayanarasimhan
Marcus Liwicki
James Bradbury
Josep Crego
Jean Senellart
Fang Han
Cezary Kaliszyk
Yuntian Deng
Chenxin Ma
Rina Panigrahy
Amir Shahroudy
Qingxiong Yang
Maria Liakata
Franz J. Kiraly
Shiva Prasad Kasiviswanathan
Deepak Pathak
Szymon Sidor
Christophe Van Gysel
Maarten de Rijke
Wu-Jun Li
Steffen Grunewalder
Klaus Obermayer
Gaurav Pandey
David Dunson
Zihang Dai
Niao He
Yu-Gang Jiang
Steffen Udluft
Matthew D. Hoffman
Michael Werman
Alexander G. Schwing
Ben Glocker
Giles Hooker
Yang Lu
Ying Nian Wu
Gianluigi Pillonetto
Shaokang Chen
David W. Jacobs
Thomas Lukasiewicz
Ji Zhu
Yuekai Sun
D. Sornette
Erik Cambria
Junier B. Oliva
Dahua Lin
Kajal De
Hideki Nakayama
Devavrat Shah
Barret Zoph
Thore Graepel
Randal S. Olson
Jason H. Moore
Shuang Li
Ju Sun
Xuming He
Camelia-M. Pintea
Tao Chen
Peter Henderson
Vladimir Kolmogorov
Cameron Musco
Yongdong Zhang
S. Kambhampati
Pierre Latouche
Dotan Di Castro
Jing Zhang
Samuel Kadoury
Po-Sen Huang
Marcos Zampieri
Boaz Nadler
Huan Liu
Dimitri Kartsaklis
Minsu Cho
Klaus-Robert Mueller
Marius Lindauer
Holger H. Hoos
Kevin Leyton-Brown
Georgios Balikas
Yinda Zhang
Manfred Opper
Wei Wen
Chunpeng Wu
Yandan Wang
Yiran Chen
Hai Li
Khoa Luu
Hans-Peter Seidel
Jeffrey A. Fessler
Lerrel Pinto
Bala Rajaratnam
Dilek Hakkani-Tur
Yao Lu
Arash A. Amini
Alexander G. Ororbia II
Xinyu Xing
Herman Kamper
Helen Celia
Ashok Veeraraghavan
Marco Turchi
Joon-Young Lee
Guillaume-Alexandre Bilodeau
Jian-Feng Cai
Bo Pang
Ramesh Raskar
J Gerard Wolff
Erich Elsen
Tim Menzies
Prasanta K. Panigrahi
Noah Simon
Ajmal Mian
Teddy Furon
Liang-Chieh Chen
Mario Marchand
Tomasz Trzcinski
Nicolas Charon
Tao Hu
Kaihua Zhang
Jose L. Balcazar
Radu Grosu
Michael Gygli
Dengxin Dai
Ivan W. Selesnick
Brijnesh Jain
Mahardhika Pratama
Richa Singh
Mayank Vatsa
Gunnar Carlsson
Facundo Memoli
Christian Retore
Yuanjun Xiong
Margrit Betke
Gang Hua
L. Elisa Celis
Yang Cao
Zhaoran Wang
Gerda Janssens
Xavier Alameda-Pineda
Preslav Nakov
Stergos D. Afantenos
Daniel J. Mollura
Robinson Piramuthu
Tomi Janhunen
Slav Petrov
Michael S. Ryoo
Yi-Zhe Song
Qing Wang
George Konidaris
Mikhail Prokopenko
Philip Torr
Natalia Neverova
David Budden
Matteo Matteucci
Ashesh Jain
Abhishek Das
Sing Bing Kang
Joao Leite
George Saon
Piotr Dollar
David M. J. Tax
Jianshu Chen
Bernd Freisleben
Christopher Nimsky
Dirk Sudholt
Adrian Weller
David Tse
Philippe Preux
Wenpeng Yin
Bruce Abramson
Andriy Mnih
Ladislau Boloni
Anna Choromanska
Samet Oymak
Yuri Boykov
Chris H. Wiggins
Sahand Negahban
Willie Neiswanger
Bartlomiej Placzek
Yinchu Zhu
Pierre-Yves Oudeyer
Risto Miikkulainen
Lu Fang
Theodore L. Willke
Michael T. Lash
Anne Auger
Andrej Risteski
Yuliya Lierler
Donghui Wang
Massimo Piccardi
Boqing Gong
David Gamarnik
Hiroshi Nakagawa
Ryan P. Browne
Peng Yang
Michael Bowling
Jakub M. Tomczak
Adrian Groza
Abhinav Vishnu
Christoph Studer
Mark Bun
Wei Hu
Wenyu Liu
Gregory Shakhnarovich
Yan Pan
Daniel L. Sussman
Kate Larson
Ahmet Iscen
M. Salman Asif
Peter V. Gehler
Christopher M. Danforth
Peter Sheridan Dodds
Tom Claassen
Ning Chen
Jun Fang
Mario Alviano
Geoffrey Gordon
Timo Kotzing
Zhenmin Tang
Pawan Goyal
Baoguang Shi
Jianping Fan
Kihyuk Sohn
Ioannis A. Kakadiaris
Vincent Conitzer
Saiprasad Ravishankar
Raj Rao Nadakuditi
Jean-Christophe Pesquet
Vadim Bulitko
Silja Renooij
Philippe Smets
Adam Lipowski
Dorota Lipowska
Bjorn Schuller
Yangqiu Song
Bin Yang
Vladimir Pavlovic
Hong Jiang
Coline Devin
Uffe Kjaerulff
Ziming Zhang
Manish Shrivastava
Ruben Martinez-Cantin
Amelia Carolina Sparavigna
Philip Schniter
Lars Schmidt-Thieme
Tal Hassner
Afzal Godil
Lili Ma
YangQuan Chen
Kevin L. Moore
James P. Bagrow
Yutian Chen
Moses Charikar
Licheng Jiao
Francesco Ricca
Joseph Corneli
Grigorios Tsoumakas
Dragomir Radev
Michalis K. Titsias
Boutheina Ben Yaghlane
Xingjian Shi
Driss Aboutajdine
Xiangrong Zeng
Alireza Goudarzi
Tom Everitt
Tieniu Tan
Geoffrey Zweig
Edwin Lughofer
Xavier Bresson
Emmanuel Dupoux
Mo Yu
Hadi Zayyani
Rob Procter
Ali Ghodsi
Bernhard Sick
Eric Eaton
Marlos C. Machado
Yair Weiss
Pierre Baldi
Tony Lindeberg
Emilio Ferrara
George Michailidis
Giorgi Japaridze
Lei Li
Mounir Zrigui
Shawn Newsam
Hongtao Lu
Zhiwei Deng
Vincent Labatut
Felix Hill
Hachem Kadri
Lester Mackey
Johannes Lederer
Julien Perez
Youngser Park
Rui Zhang
Roger Labahn
Anand D. Sarwate
Yoshitaka Ushiku
J. Zico Kolter
Oren Rippel
Pierre-Luc Bacon
Li Yi
Stefan Wager
Manfred K. Warmuth
Junzhou Huang
Forrest Iandola
Nic Wilson
Hanna Wallach
Ludwig Schmidt
Masayuki Ohzeki
Andre Manoel
Marcello Pelillo
Gerard Medioni
Prem Natarajan
Xin Jin
Yi-Dong Shen
Kamran Kowsari
Anurag Kumar
Wen Jiang
Peng Liu
Omer Levy
Emilio Frazzoli
Ryan J. Tibshirani
Eric Tzeng
Benjamin Marlin
Federico Cerutti
Rajasekar Venkatesan
Meng Joo Er
Alireza Fathi
Dong Yu
B. S. Manjunath
Maumita Bhattacharya
Serge Gaspers
Holger Schwenk
Baolin Peng
Elisa Ricci
Konstantin Yakovlev
Derek Doran
Haris Aziz
Yanjing Wang
Changsheng Li
Weishan Dong
Khalil Sima'an
Matey Neykov
Carlos Sarraute
Jan Peters
Sohini Roychowdhury
Miriam Redi
Joel Veness
Sekhar Tatikonda
Harrison H. Zhou
Yuan Qi
Xiangyu Zhu
Valmi Dufour-Lussier
Florence Le Ber
Jean Lieber
Dimche Kostadinov
Puneet Agarwal
Harri Valpola
Manuel Clergue
Josef Sivic
Lin Chen
Ufuk Topcu
Hang Su
James Bailey
Mingsheng Long
Jianmin Wang
Pedro O. Pinheiro
Luis E. Ortiz
Soledad Villar
Ariel Felner
Max A. Viergever
Vicenc Gomez
Prabhat
Xiang Wu
Charles A. Bouman
Bharath Ramsundar
Vijay Pande
Graham Taylor
Andrew J. Davison
Kartik Talamadupula
Vangelis Karkaletsis
Jun Yu
Yanshuai Cao
Balint Antal
Amir Averbuch
Shervin Malmasi
Marc Sebban
Gang Huang
Bin-Bin Gao
Michael J. Franklin
Krzysztof Chalupka
Jiyan Yang
Jan Feyereisl
Andreas Mayr
Georg Martius
Hailin Jin
Max Tegmark
Gergely Neu
Shibamouli Lahiri
Michael Maire
Ron Meir
Varun Kumar Ojha
Vaclav Snasel
Adam J. Grove
Atousa Torabi
Herve Glotin
Ahmad B. A. Hassanat
Itay Hubara
Peter J. Bickel
Enrico Santus
Chu-Ren Huang
Manolis Savva
Thomas Funkhouser
Kai Xu
Hong Xu
Hui Zou
Feng Jiang
Yanyan Lan
Jun Xu
Sandra Avila
Dmitri B. Chklovskii
Julien Bect
Iacopo Masi
Yang Ning
Yoram Bresler
Mark Coates
Tianshi Chen
Kai Zhang
Robert Kleinberg
Sebastian Basterrech
Yelong Shen
Xu-Yao Zhang
Ke Sun
Angela P. Schoellig
Fahem Kebair
Frederic Serin
Sibel Tari
Li Bai
Marie Laure Nivet
Hojjat Salehinejad
Ivana Isgum
Georgios Tzimiropoulos
Mennatullah Siam
Ming Lin
Andrew M. Dai
Luoqi Liu
John Wieting
Florent Perronnin
Hao Liu
Simon Osindero
Edouard Grave
Tsung-Yi Lin
Alessandro Rudi
Arthur Choi
Chenhao Tan
Nuria Bel
Stephen Becker
Tae-Hyun Oh
Xiu-Shen Wei
Yi Xu
Xiaoxiao Guo
Michael Hirsch
Hanxi Li
Jie Xu
Yan Yan
Ethan Fast
Xintao Wu
Ian Fischer
Jeff A. Bilmes
Olivier Roustant
Francesca Toni
Robert Nishihara
Junhua Mao
Elena Marchiori
Yulia Tsvetkov
Joseph E. Gonzalez
Gerald Tesauro
Joe Suzuki
Changzhe Jiao
Tadas Baltrusaitis
Jing Jiang
Carola Winzen
David Ginsbourger
Kevin R. Moon
Reinder Haakma
